ID	Language_ID	Parameter_ID	Form	Segments	BorrowedScore	Essential	Borrowability
37-17-22-1	37	17-220	muspa	m u s p a	0.0	False	0.360619469027
37-17-23-1	37	17-230	yuyay chingashka	j u j a j # tʃ i ŋ g a ʃ k a	0.0	False	0.160087719298
37-17-24-1	37	17-240	yachajuna	j a tʃ a x u n a	0.0	False	0.259637188209
37-17-242-1	37	17-242	yachajuna	j a tʃ a x u n a	0.0	False	0.42209631728
37-17-25-1	37	17-250	yachachina	j a tʃ a tʃ i n a	0.0	False	0.10251450677
37-17-26-1	37	17-260	yachajuk	j a tʃ a x u k	0.0	False	0.338888888889
37-17-27-1	37	17-270	yachachik	j a tʃ a tʃ i k	0.0	False	0.512931034483
37-17-28-1	37	17-280	yachana wasi	j a tʃ a n a # w a s i	0.0	False	0.690273037543
37-17-31-1	37	17-310	yuyarina	j u j a ɾ i n a	0.0	False	0.137665198238
37-17-32-1	37	17-320	kungana	k u ŋ g a n a	0.0	False	0.0708661417323
37-17-34-1	37	17-340	punchalla	p u n dʒ a ʒ a	0.0	False	0.302083333333
37-17-35-1	37	17-350	amsa	a m s a	0.0	False	0.13875
37-17-36-1	37	17-360	pakalla	p a k a ʒ a	0.0	False	0.365625
37-17-37-1	37	17-370	siguru	s i g u ɾ u	1.0	False	0.325379609544
37-17-38-1	37	17-380	willana	w i ʒ a n a	0.0	False	0.283783783784
37-17-41-1	37	17-410	yuyay	j u j a j	0.0	False	0.445269016698
37-17-42-1	37	17-420	kawza	k a w z a	1.0	False	0.491183879093
37-17-43-1	37	17-430	nakrina	n a k ɾ i n a	0.0	False	0.442857142857
37-17-441-1	37	17-441	llullana	ʒ u ʒ a n a	0.0	False	0.362068965517
37-17-45-1	37	17-450	minishtina	m i n i ʃ t i n a	1.0	False	0.289090909091
37-17-46-1	37	17-460	jawalla	x a w a ʒ a	0.0	False	0.367219917012
37-17-47-1	37	17-470	sinchi	s i n dʒ i	0.0	False	0.25
37-17-48-1	37	17-480	malina	m a l i n a	0.0	False	0.353535353535
37-17-49-1	37	17-490	shina	ʃ i n a	0.0	False	0.345744680851
37-17-51-1	37	17-510	-pash	+ p a ʃ	0.0	False	0.190959409594
37-17-52-1	37	17-520	-manta	+ m a n d a	0.0	False	0.354368932039
37-17-53-1	37	17-530	-kpi	+ k p i	0.0	False	0.162295081967
37-17-54-1	37	17-540	o	o	1.0	False	0.39175257732
37-17-55-1	37	17-550	ari	a ɾ i	0.0	False	0.136363636364
37-17-56-1	37	17-560	mana	m a n a	0.0	False	0.159090909091
37-17-61-1	37	17-610	imashina	i m a ʃ i n a	0.0	False	0.0204280155642
37-17-62-1	37	17-620	mashna	m a ʃ n a	0.0	False	0.0608108108108
37-17-63-1	37	17-630	mashna	m a ʃ n a	0.0	False	0.0541666666667
37-17-64-1	37	17-640	ima	i m a	0.0	True	0.0292397660819
37-17-65-1	37	17-650	ima pacha	i m a # p a tʃ a	0.0	False	0.0473684210526
37-17-66-1	37	17-660	may	m a j	0.0	False	0.00263157894737
37-17-67-1	37	17-670	mayjan	m a j x a ŋ	0.0	False	0.0059880239521
37-17-68-1	37	17-680	pi	p i	0.0	True	0.0323741007194
37-17-69-1	37	17-690	ima nishpa	i m a # n i ʃ p a	0.0	False	0.0051724137931
37-18-11-1	37	18-110	rimay	ʐ i m a j	0.0	False	0.265171503958
37-18-12-1	37	18-120	takina	t a k i n a	0.0	False	0.056420233463
37-18-13-1	37	18-130	kaparina	k a p a ɾ i n a	0.0	False	0.104651162791
37-18-15-1	37	18-150	rimarina	ʐ i m a ɾ i n a	0.0	False	0.157894736842
37-18-16-1	37	18-160	rimarina	ʐ i m a ɾ i n a	0.0	False	0.0945945945946
37-18-17-1	37	18-170	silbana	s i l b a n a	1.0	False	0.142105263158
37-18-18-1	37	18-180	kaparina	k a p a ɾ i n a	0.0	False	0.184397163121
37-18-19-1	37	18-190	awllana	a w ʒ a n a	1.0	False	0.0379746835443
37-18-21-1	37	18-210	rimana	ʐ i m a n a	0.0	False	0.0925373134328
37-18-211-1	37	18-211	mana ali rimak	m a n a # a l i # ɾ i m a k	0.0	False	0.126373626374
37-18-22-1	37	18-220	nina	n i n a	0.0	True	0.0277264325323
37-18-221-1	37	18-221	yupana	j u p a n a	0.0	False	0.137855579869
37-18-222-1	37	18-222	rimana	ʐ i m a n a	0.0	False	0.335784313725
37-18-23-1	37	18-230	upallayana	u p a ʒ a j a n a	0.0	False	0.0736607142857
37-18-24-1	37	18-240	shimi	ʃ i m i	0.0	False	0.306818181818
37-18-26-1	37	18-260	shimi	ʃ i m i	0.0	False	0.2542997543
37-18-28-1	37	18-280	shuti	ʃ u t i	0.0	True	0.0852272727273
37-18-31-1	37	18-310	tapuna	t a p u n a	0.0	False	0.131632653061
37-18-32-1	37	18-320	kutichina	k u t i tʃ i n a	0.0	False	0.216300940439
37-18-33-1	37	18-330	ari nina	a ɾ i # n i n a	0.0	False	0.364016736402
37-18-34-1	37	18-340	mana nina	m a n a # n i n a	0.0	False	0.365517241379
37-18-35-1	37	18-350	mañana	m a ɲ a n a	0.0	False	0.0913043478261
37-18-36-1	37	18-360	ufrisina	u ɸ ɾ i s i n a	1.0	False	0.321428571429
37-18-37-1	37	18-370	mana nina	m a n a # n i n a	0.0	False	0.200729927007
37-18-38-1	37	18-380	mana nina	m a n a # n i n a	0.0	False	0.322207084469
37-18-39-1	37	18-390	rimana	ʐ i m a n a	0.0	False	0.166666666667
37-18-41-1	37	18-410	kayana	k a j a n a	0.0	False	0.109669811321
37-18-42-1	37	18-420	kayarina	k a j a ɾ i n a	0.0	False	0.0801526717557
37-18-43-1	37	18-430	billana	b i ʒ a n a	0.0	False	0.235181644359
37-18-44-1	37	18-440	manchachina	m a n dʒ a tʃ i n a	0.0	False	0.122448979592
37-18-45-1	37	18-450	yanga rimana	j a ŋ g a # ɾ i m a n a	0.0	False	0.0769230769231
37-18-51-1	37	18-510	kilkana	k i l k a n a	0.0	False	0.288747346072
37-18-52-1	37	18-520	kilka katina	k i l k a # k a t i n a	0.0	False	0.433544303797
37-18-56-1	37	18-560	papil	p a p i l	1.0	False	0.719524617997
37-18-57-1	37	18-570	kilkana kaspi	k i l k a n a # k a s p i	0.0	False	0.726804123711
37-18-61-1	37	18-610	kamu	k a m u	0.0	False	0.62179685088
37-18-71-1	37	18-710	flawta	ɸ l a w t a	1.0	False	0.332608695652
37-18-72-1	37	18-720	tambur	t a m b u ɾ	1.0	False	0.394444444444
37-18-73-1	37	18-730	trumpita	t ɾ u m b i t a	1.0	False	0.46837944664
37-19-11-1	37	19-110	mama llakta	m a m a # ʒ a k t a	0.0	False	0.480088495575
37-19-12-1	37	19-120	mama llakta	m a m a # ʒ a k t a	0.0	False	0.166666666667
37-19-15-1	37	19-150	billa	b i ʒ a	1.0	False	0.467567567568
37-19-16-1	37	19-160	llakta	ʒ a k t a	0.0	False	0.288718929254
37-19-17-1	37	19-170	linderu	l i n d e ɾ u	1.0	False	0.433012583272
37-19-21-1	37	19-210	jinti	x i n d i	1.0	False	0.378486055777
37-19-23-1	37	19-230	ayllu	a j ʒ u	0.0	False	0.448936170213
37-19-24-1	37	19-240	apuk	a p u k	0.0	False	0.344481180061
37-19-25-1	37	19-250	tawna	t a w n a	0.0	False	0.244565217391
37-19-31-1	37	19-310	apana	a p a n a	0.0	False	0.37556561086
37-19-32-1	37	19-320	apuk	a p u k	0.0	False	0.529069767442
37-19-33-1	37	19-330	apuk	a p u k	0.0	False	0.320306362922
37-19-41-1	37	19-410	amu	a m u	1.0	False	0.383413461538
37-19-43-1	37	19-430	sirbyenti	s i ɾ b j e n d i	1.0	False	0.355769230769
37-19-44-1	37	19-440	swiltu	s w i l t u	1.0	False	0.25
37-19-45-1	37	19-450	kachana	k a tʃ a n a	0.0	False	0.421532846715
37-19-46-1	37	19-460	uyana	u j a n a	0.0	False	0.113100848256
37-19-47-1	37	19-470	sakina	s a k i n a	0.0	False	0.258928571429
37-19-51-1	37	19-510	mashi	m a ʃ i	0.0	False	0.413385826772
37-19-52-1	37	19-520	fiña	ɸ i ɲ a	0.0	False	0.445652173913
37-19-54-1	37	19-540	bizinu	b i z i n u	1.0	False	0.205128205128
37-19-55-1	37	19-550	wayra apamushka	w a j ɾ a # a p a m u ʃ k a	0.0	False	0.222
37-19-56-1	37	19-560	minkachishka	m i ŋ g a tʃ i ʃ k a	0.0	False	0.26267281106
37-19-57-1	37	19-570	minkachik	m i ŋ g a tʃ i k	0.0	False	0.205965909091
37-19-58-1	37	19-580	yanapana	j a n a p a n a	0.0	False	0.218579234973
37-19-59-1	37	19-590	jarkana	x a ɾ k a n a	0.0	False	0.237871107893
37-19-61-1	37	19-610	koshtumbri	k o ʃ t u m b ɾ i	1.0	False	0.466292134831
37-19-62-1	37	19-620	makanajuna	m a k a n a x u n a	0.0	False	0.184322033898
37-19-65-1	37	19-650	tandanajuna	t a n d a n a x u n a	0.0	False	0.0754716981132
37-19-72-1	37	19-720	waricha	w a ɾ i tʃ a	0.0	False	0.348360655738
37-20-11-1	37	20-110	makanajuna	m a k a n a x u n a	0.0	False	0.132352941176
37-20-13-1	37	20-130	makanajuy	m a k a n a x u j	0.0	False	0.341205211726
37-20-15-1	37	20-150	aukakuna	a u k a k u n a	0.0	False	0.562765957447
37-20-17-1	37	20-170	auka	a u k a	0.0	False	0.577181208054
37-20-21-1	37	20-210	makana	m a k a n a	0.0	False	0.33950617284
37-20-22-1	37	20-220	kaspi	k a s p i	0.0	False	0.369020501139
37-20-23-1	37	20-230	waraka	w a ɾ a k a	0.0	False	0.314102564103
37-20-27-1	37	20-270	ispada	i s p a d a	1.0	False	0.445945945946
37-20-28-1	37	20-280	iskupita	i s k u p i t a	1.0	False	0.590909090909
37-20-31-1	37	20-310	armadura	a ɾ m a d u ɾ a	1.0	False	0.37
37-20-34-1	37	20-340	unancha	u n a n dʒ a	0.0	False	0.224137931034
37-20-36-1	37	20-360	durri	d u ʐ i	1.0	False	0.5
37-20-41-1	37	20-410	yaliy	j a l i j	0.0	False	0.326923076923
37-20-44-1	37	20-440	mitsana	m i ts a n a	0.0	False	0.191011235955
37-20-45-1	37	20-450	pakajuna	p a k a x u n a	0.0	False	0.126811594203
37-20-47-1	37	20-470	bichashka	b i tʃ a ʃ k a	0.0	False	0.392857142857
37-20-471-1	37	20-471	chapa	tʃ a p a	0.0	False	0.432291666667
37-20-51-1	37	20-510	piji japik	p i x i # x a p i k	0.0	False	0.178571428571
37-20-54-1	37	20-540	llika	ʒ i k a	0.0	False	0.263157894737
37-20-61-1	37	20-610	japina	x a p i n a	0.0	False	0.0952088452088
37-20-62-1	37	20-620	shitana	ʃ i t a n a	0.0	False	0.0927750410509
37-20-63-1	37	20-630	pantana	p a n d a n a	0.0	False	0.158407798538
37-20-64-1	37	20-640	trampa	t ɾ a m b a	1.0	False	0.235494880546
37-20-65-1	37	20-650	japina	x a p i n a	0.0	False	0.0574712643678
37-21-11-1	37	21-110	ley	l e j	1.0	False	0.630136986301
37-21-15-1	37	21-150	tribunal	t ɾ i b u n a l	1.0	False	0.547210300429
37-12-013-1	37	12-013	-pi	+ p i	0.0	False	0.0527638190955
37-21-17-1	37	21-170	jwizhu	x w i ʒ u	1.0	False	0.382271468144
37-21-18-1	37	21-180	jwis	x w i s	1.0	False	0.544871794872
37-21-21-1	37	21-210	dimandanti	d i m a n d a n d i	1.0	False	0.282258064516
37-21-22-1	37	21-220	juchachishka	x u tʃ a tʃ i ʃ k a	0.0	False	0.195652173913
37-21-23-1	37	21-230	tistigu	t i s t i g u	1.0	False	0.576388888889
37-21-24-1	37	21-240	jurana	x u ɾ a n a	1.0	False	0.235915492958
37-21-25-1	37	21-250	juramintu	x u ɾ a m i n d u	1.0	False	0.222222222222
37-21-31-1	37	21-310	juchachina	x u tʃ a tʃ i n a	0.0	False	0.359550561798
37-21-33-1	37	21-330	juchachina	x u tʃ a tʃ i n a	0.0	False	0.213559322034
37-21-34-1	37	21-340	kishpichina	k i ʃ p i tʃ i n a	0.0	False	0.19397993311
37-21-35-1	37	21-350	juchachishka	x u tʃ a tʃ i ʃ k a	0.0	False	0.355128205128
37-21-36-1	37	21-360	inusinti	i n u s i n d i	1.0	False	0.312138728324
37-21-37-1	37	21-370	kashtigu	k a ʃ t i g u	1.0	False	0.613382899628
37-21-38-1	37	21-380	multa	m u l t a	1.0	False	0.536231884058
37-21-39-1	37	21-390	karsil	k a ɾ s i l	1.0	False	0.510204081633
37-21-42-1	37	21-420	wañuchina	w a ɲ u tʃ i n a	0.0	False	0.140425531915
37-21-44-1	37	21-440	wakllichina	w a k ʒ i tʃ i n a	0.0	False	0.328767123288
37-21-46-1	37	21-460	rupachina	ʐ u p a tʃ i n a	0.0	False	0.128424657534
37-21-47-1	37	21-470	llullay	ʒ u ʒ a j	0.0	False	0.19387755102
37-21-51-1	37	21-510	shuwana	ʃ u w a n a	0.0	False	0.130637636081
37-21-52-1	37	21-520	shuwak	ʃ u w a k	0.0	False	0.173267326733
37-22-11-1	37	22-110	rilijyún	ʐ i l i x j ú ŋ	1.0	False	0.646666666667
37-22-12-1	37	22-120	apunchik	a p u n dʒ i k	0.0	False	0.365853658537
37-22-13-1	37	22-130	iglizya	i g l i z j a	1.0	False	0.616438356164
37-22-14-1	37	22-140	altar	a l t a ɾ	1.0	False	0.686440677966
37-22-15-1	37	22-150	ufrinda	u ɸ ɾ i n d a	1.0	False	0.363095238095
37-22-16-1	37	22-160	kultu	k u l t u	1.0	False	0.252808988764
37-22-17-1	37	22-170	rizana	ʐ i z a n a	1.0	False	0.379310344828
37-22-18-1	37	22-180	tayta kura	t a j t a # k u ɾ a	0.0	False	0.621495327103
37-22-19-1	37	22-190	santu	s a n d u	1.0	False	0.286480686695
37-22-22-1	37	22-220	kunana	k u n a n a	0.0	False	0.584615384615
37-22-23-1	37	22-230	bindisina	b i n d i s i n a	1.0	False	0.289473684211
37-22-26-1	37	22-260	ayunana	a j u n a n a	1.0	False	0.295275590551
37-22-31-1	37	22-310	silu	s i l u	1.0	False	0.383096003675
37-22-32-1	37	22-320	infirnu	i n ɸ i ɾ n u	1.0	False	0.492829204694
37-22-35-1	37	22-350	aya	a j a	0.0	False	0.443661971831
37-22-42-1	37	22-420	brujyana	b ɾ u x j a n a	1.0	False	0.336021505376
37-22-43-1	37	22-430	bruju	b ɾ u x u	1.0	False	0.230243161094
37-22-44-1	37	22-440	dwindi	d w i n d i	1.0	False	0.4875
37-22-45-1	37	22-450	fantasma	ɸ a n d a s m a	1.0	False	0.302013422819
37-22-47-1	37	22-470	chiki	tʃ i k i	0.0	False	0.350746268657
37-23-1-1	37	23-100	radyu	ʐ a d j u	1.0	False	
37-23-11-1	37	23-110	tilibisyún	t i l i b i s j ú ŋ	1.0	False	
37-23-12-1	37	23-120	tilefunu	t i l e ɸ u n u	1.0	False	
37-23-135-1	37	23-135	mutu	m u t u	1.0	False	
37-23-14-1	37	23-140	awtu	a w t u	1.0	False	
37-23-15-1	37	23-150	awtu	a w t u	1.0	False	
37-23-16-1	37	23-160	abyun	a b j u ŋ	1.0	False	
37-23-17-1	37	23-170	micha	m i tʃ a	1.0	False	
37-23-175-1	37	23-175	pila	p i l a	1.0	False	
37-23-2-1	37	23-200	uspital	u s p i t a l	1.0	False	
37-23-21-1	37	23-210	jambik	x a m b i k	0.0	False	
37-23-22-1	37	23-220	pastilla	p a s t i ʒ a	1.0	False	
37-23-23-1	37	23-230	indijsyún	i n d i x s j ú ŋ	1.0	False	
37-23-5-1	37	23-500	yaku llabi	j a k u # ʒ a b i	0.0	False	
37-23-51-1	37	23-510	lababu	l a b a b u	1.0	False	
37-23-52-1	37	23-520	iskusadu	i s k u s a d u	1.0	False	
37-23-53-1	37	23-530	mantana	m a n d a n a	0.75	False	
37-23-3-1	37	23-300	gubyernu	g u b j e ɾ n u	1.0	False	
37-23-31-1	37	23-310	prisidinti	p ɾ i s i d i n d i	1.0	False	
37-23-32-1	37	23-320	ministru	m i n i s t ɾ u	1.0	False	
37-23-33-1	37	23-330	pulisiya	p u l i s i j a	1.0	False	
37-23-37-1	37	23-370	jatun jucha	x a t u n # x u tʃ a	0.0	False	
37-23-38-1	37	23-380	akllana	a k ʒ a n a	0.0	False	
37-23-4-1	37	23-400	chaski	tʃ a s k i	0.0	False	
37-23-42-1	37	23-420	karta	k a ɾ t a	1.0	False	
37-23-44-1	37	23-440	banku	b a ŋ g u	1.0	False	
37-23-54-1	37	23-540	lata	l a t a	1.0	False	
37-23-55-1	37	23-550	turnillu	t u ɾ n i ʒ u	1.0	False	
37-23-56-1	37	23-560	butilla	b u t i ʒ a	1.0	False	
37-23-565-1	37	23-565	mishki	m i ʃ k i	0.0	False	
37-23-24-1	37	23-240	antyujus	a n d j u x u s	1.0	False	
37-23-57-1	37	23-570	plastiku	p l a s t i k u	1.0	False	
37-23-575-1	37	23-575	trwinu	t r w i n u	1.0	False	
37-23-58-1	37	23-580	fabrika	ɸ a b ɾ i k a	1.0	False	
37-23-59-1	37	23-590	tabaku	t a b a k u	1.0	False	
37-23-61-1	37	23-610	almanaki	a l m a n a k i	1.0	False	
37-23-62-1	37	23-620	pilíkula	p i l í k u l a	1.0	False	
37-23-63-1	37	23-630	muzika	m u z i k a	1.0	False	
37-23-64-1	37	23-640	taki	t a k i	0.0	False	
37-23-39-1	37	23-390	yupay	j u p a j	0.0	False	
37-23-155-1	37	23-155	trin	t ɾ i ŋ	1.0	False	
37-23-36-1	37	23-360	partida	p a ɾ t i d a	1.0	False	
37-23-18-1	37	23-180	shayachina	ʃ a j a tʃ i n a	0.0	False	
37-23-195-1	37	23-195	pitrulyu	p i t ɾ u l j u	1.0	False	
37-23-185-1	37	23-185	mutur	m u t u ɾ	1.0	False	
37-23-19-1	37	23-190	makina	m a k i n a	1.0	False	
37-23-13-1	37	23-130	bisiklita	b i s i k l i t a	1.0	False	
37-23-395-1	37	23-395	ñan	ɲ a ŋ	0.0	False	
37-19-445-1	37	19-445	kacharina	k a tʃ a ɾ i n a	0.0	False	
37-19-565-1	37	19-565	kayana	k a j a n a	0.0	False	
37-24-01-1	37	24-010	kana	k a n a	0.0	False	
37-24-02-1	37	24-020	-yana	+ j a n a	0.0	False	
37-24-03-1	37	24-030	illak	i ʒ a k	0.0	False	0.219424460432
37-24-05-1	37	24-050	-ta	+ t a	0.0	False	0.105793450882
37-24-13-1	37	24-130	-llatak	+ ʒ a t a k	0.0	False	0.114942528736
37-24-06-1	37	24-060	-chu	+ tʃ u	0.0	False	0.0354838709677
37-24-07-1	37	24-070	kay	k a j	0.0	False	
37-24-08-1	37	24-080	chay	tʃ a j	0.0	False	
37-24-09-1	37	24-090	kaypi	k a j p i	0.0	False	
37-24-1-1	37	24-100	chaypi	tʃ a j p i	0.0	False	
37-24-11-1	37	24-110	kayllalla	k a j ʒ a ʒ a	0.0	False	
37-4-493-1	37	4-493	raka	ʐ a k a	0.0	False	
37-23-9-1	37	23-900	te	t e	1.0	False	
37-23-91-1	37	23-910	kafé	k a ɸ é	1.0	False	
37-24-12-1	37	24-120	katik	k a t i k	0.0	False	
37-3-863-1	37	3-863	kunu	k u n u	1.0	False	
37-3-865-1	37	3-865	yuta	j u t a	0.0	False	
37-3-869-1	37	3-869	ardilla	a ɾ d i ʒ a	1.0	False	
37-8-29-1	37	8-290	waska	w a s k a	0.0	False	
37-4-465-1	37	4-465	angu	a ŋ g u	0.0	False	
37-7-67-1	37	7-670	kurtina	k u ɾ t i n a	1.0	False	
37-3-8112-1	37	3-811	pilis	p i l i s	0.75	True	0.0493421052632
37-4-494-1	37	4-494	raka	ʐ a k a	0.0	False	
37-3-99-1	37	3-990	sachaguagra	s a tʃ a g u a g ɾ a	0.0	False	
37-9-93-1	37	9-930	afilana rumi	a ɸ i l a n a # ɾ u m i	0.0	False	
37-9-92-1	37	9-920	chumbi	tʃ u m b i	0.0	False	
37-7-65-1	37	7-650	pamba	p a m b a	0.0	False	
37-8-28-1	37	8-280	allana kaspi	a ʒ a n a # k a s p i	0.0	False	
37-3-834-1	37	3-834	añanku	a ɲ a ŋ g u	0.0	False	
37-3-9-1	37	3-900	puma	p u m a	0.0	False	
37-7-66-1	37	7-660	jamaka	x a m a k a	1.0	False	
37-9-9-1	37	9-900	yakuta surkuna	j a k u t a # s u ɾ k u n a	0.0	False	
37-9-91-1	37	9-910	aru	a ɾ u	1.0	False	
37-10-58-1	37	10-580	tigramuna	t i g ɾ a m u n a	0.0	False	
37-1-411-1	37	1-411	pamba	p a m b a	0.0	False	
37-1-831-1	37	1-831	kushni	k u ʃ n i	0.0	False	0.225158562368
37-2-4711-1	37	2-471	jatun yayamama	x a t u n # j a j a m a m a	0.0	False	0.187074829932
37-2-5-1	37	2-500	allchi	a ʒ tʃ i	1.0	False	0.128378378378
37-2-541-1	37	2-541	subrinu	s u b ɾ i n u	1.0	False	0.222319093287
37-2-622-1	37	2-622	swidrus	s w i d ɾ u s	1.0	False	0.110969387755
37-2-931-1	37	2-931	pay	p a j	0.0	False	0.0580945003873
37-2-932-1	37	2-932	pay	p a j	0.0	False	0.0531537916371
37-2-933-1	37	2-933	pay	p a j	0.0	False	0.03367003367
37-4-741-1	37	4-741	kawsay	k a w s a j	0.0	False	0.283018867925
37-4-771-1	37	4-771	wañushka	w a ɲ u ʃ k a	0.0	False	0.263852242744
37-4-844-1	37	4-844	unkuy	u ŋ g u j	0.0	False	0.338235294118
37-11-29-1	37	11-290	wakllichina	w a k ʒ i tʃ i n a	0.0	False	0.253125
37-12-081-1	37	12-081	jawa	x a w a	0.0	False	0.0313088512241
37-13-231-1	37	13-231	piti	p i t i	0.0	False	0.162857142857
37-13-331-1	37	13-331	sapalla	s a p a ʒ a	0.0	False	0.102409638554
37-14-251-1	37	14-251	kallarik	k a ʒ a ɾ i k	0.0	False	0.220588235294
37-14-411-1	37	14-411	puncha	p u n dʒ a	0.0	False	0.190265486726
37-22-131-1	37	22-131	iglizya	i g l i z j a	1.0	False	0.658482142857
37-24-14-1	37	24-140	nanaima	n a n a i m a	0.0	False	0.106382978723
37-4-7501-1	37	4-750	wañushka	w a ɲ u ʃ k a	0.0	False	0.204545454545
37-4-8541-1	37	4-854	aspina	a s p i n a	0.0	False	0.0925196850394
37-9-111-1	37	9-111	rurana	ʐ u ɾ a n a	0.0	False	0.0799637899819
37-4-431-1	37	4-431	wiksa	w i k s a	0.0	False	0.156612529002
37-9-311-1	37	9-311	chakichina	tʃ a k i tʃ i n a	0.0	False	0.13961038961
37-1-775-1	37	1-775	rasuchina	ʐ a s u tʃ i n a	0.0	False	0.130136986301
37-24-04-1	37	24-040	-ta	+ t a	0.0	False	0.09375
37-12-012-1	37	12-012	-pi	+ p i	0.0	False	0.0520504731861
37-3-99904-1	37	3-999	kuy	k u j	0.0	False	
37-3-99905-1	37	3-999	pikpiga	p i k p i g a	1.0	False	
37-3-99906-1	37	3-999	armadillu	a ɾ m a d i ʒ u	1.0	False	
37-3-99917-1	37	3-999	ataju	a t a x u	1.0	False	
37-3-99919-1	37	3-999	kindi	k i n d i	0.0	False	
37-3-99939-1	37	3-999	añas	a ɲ a s	0.0	False	
37-3-9994-1	37	3-999	zunfa	z u n ɸ a	0.75	False	
37-3-99941-1	37	3-999	kiliku	k i l i k u	0.0	False	
37-5-99919-1	37	5-999	tamal	t a m a l	1.0	False	
37-5-99921-1	37	5-999	llapingachu	ʒ a p i ŋ g a tʃ u	0.0	False	
37-8-99904-1	37	8-999	pigala	p i g a l a	0.75	False	
37-8-99916-1	37	8-999	zunfu	z u n ɸ u	0.75	False	
37-8-99917-1	37	8-999	chugunda	tʃ u g u n d a	0.75	False	
37-8-99927-1	37	8-999	tauri	t a u ɾ i	0.0	False	
37-8-99945-1	37	8-999	jundulungu	x u n d u l u ŋ g u	0.0	False	
37-8-99948-1	37	8-999	briya	b ɾ i j a	1.0	False	
37-8-99952-1	37	8-999	yuyu	j u j u	0.0	False	
37-8-99953-1	37	8-999	bisya	b i s j a	1.0	False	
37-8-99956-1	37	8-999	atuk sara	a t u k # s a ɾ a	0.0	False	
37-8-99958-1	37	8-999	kintsilgu	k i n dz i l g u	0.75	False	
37-9-99912-1	37	9-999	tulpa rumi	t u l p a # ɾ u m i	0.0	False	
37-17-99903-1	37	17-999	shinallatak	ʃ i n a ʒ a t a k	0.0	False	
