ID	Language_ID	Parameter_ID	Form	Segments	BorrowedScore	Essential	Borrowability
40-14-66-1	40	14-660	fwewis	fʷ e w i s	1.0	False	0.60625
40-14-67-1	40	14-670	welnis	w e l n i s	1.0	False	0.573170731707
40-14-68-1	40	14-680	sawulu	s a w u l u	1.0	False	0.660714285714
40-14-71-1	40	14-710	wel’a	w e l ʔ a	0.0	False	0.192196531792
40-14-73-1	40	14-730	nekchom	n e k tʃ o m	0.0	False	0.186170212766
40-14-74-1	40	14-740	lup	l u p	0.0	False	0.0897435897436
40-14-75-1	40	14-750	nawup	n a w u p	0.5	False	0.160447761194
40-14-76-1	40	14-760	yachep	y a tʃ e p	0.0	False	0.128537735849
40-14-77-1	40	14-770	chelhchep	tʃ e lˠ tʃ e p	0.0	False	0.157142857143
40-14-78-1	40	14-780	lawhoyis	l a w̥ o j i s	0.0	False	0.380434782609
40-15-89-1	40	15-890	tasefwilhi	t a s e fʷ i lˠ i	0.0	False	0.0752688172043
40-15-212-1	40	15-212	tan’isinch’uya	t a n ʔ i s i n tʃ ʔ u j a	0.0	False	0.114606741573
40-15-22-1	40	15-220	tan’isinej	t a n ʔ i s i n e x	0.0	False	0.100421718503
40-15-25-1	40	15-250	lan’ij akojche	l a n ʔ i x # a k o x tʃ e	0.0	False	0.104395604396
40-15-26-1	40	15-260	lan’ij oitaj	l a n ʔ i x # o i t a x	0.0	False	0.0179282868526
40-15-31-1	40	15-310	yelhthu	y e lˠ tʰ u	0.0	False	0.238775510204
40-15-35-1	40	15-350	nitsot	n i ts o t	0.0	True	0.0863095238095
40-15-36-1	40	15-360	nusuy	n u s u j	0.0	False	0.0590277777778
40-15-37-1	40	15-370	tapay	t a p a j	0.0	True	0.0253164556962
40-15-39-1	40	15-390	nusyhi lhimphaj	n u s j h i # lˠ i m pʰ a x	0.0	False	0.18085106383
40-15-41-1	40	15-410	ilota	i l o t a	0.0	True	0.0469934310258
40-15-41-2	40	15-410	ilotey	i l o t e j	0.0	True	0.0469934310258
40-15-42-1	40	15-420	ilotche	i l o t tʃ e	0.0	False	0.0333509793542
40-15-44-1	40	15-440	lapak	l a p a k	0.0	False	0.185069984448
40-15-45-1	40	15-450	lapak t’enche	l a p a k # t ʔ e n tʃ e	0.0	False	0.0473684210526
40-15-46-1	40	15-460	neweche makpak	n e w e tʃ e # m a k p a k	0.0	False	0.163244353183
40-15-51-1	40	15-510	hiw’en	h i w ʔ e n	0.0	True	0.0823293172691
40-15-52-1	40	15-520	iyahin	i j a h i n	0.0	False	0.0949152542373
40-15-55-1	40	15-550	ipoyna	i p o j n a	0.0	False	0.0612244897959
40-15-56-1	40	15-560	isi	i s i	0.0	False	0.101821192053
40-15-57-1	40	15-570	isi	i s i	0.0	False	0.0474433315762
40-15-62-1	40	15-620	kalelhoj	k a l e lˠ o x	0.0	False	0.130988023952
40-15-63-1	40	15-630	hunatsihu	h u n a ts i h u	0.0	False	0.101809954751
40-15-64-1	40	15-640	ipelaj	i p e l a x	0.0	True	0.158653846154
40-15-65-1	40	15-650	chalaj	tʃ a l a x	0.0	True	0.0487804878049
40-15-66-1	40	15-660	ichot	i tʃ o t	0.0	True	0.0735294117647
40-15-67-1	40	15-670	asul	a s u l	1.0	False	0.239889705882
40-15-67-2	40	15-670	w’atshan	w ʔ a tsʰ a n	0.0	False	0.239889705882
40-15-68-1	40	15-680	w’atshan	w ʔ a tsʰ a n	0.0	True	0.167682926829
40-15-69-1	40	15-690	ka’te	k a ʔ t e	0.0	True	0.154069767442
40-15-71-1	40	15-710	tachasa	t a tʃ a s a	0.0	False	0.103406326034
40-15-712-1	40	15-712	hits’ifwin	h i ts ʔ i fʷ i n	0.0	False	0.130681818182
40-15-72-1	40	15-720	tachasch’uya	t a tʃ a s tʃ ʔ u j a	0.0	False	0.121141975309
40-15-74-1	40	15-740	t’en	t ʔ e n	0.0	True	0.0822942643392
40-15-75-1	40	15-750	tak’efwi	t a k ʔ e fʷ i	0.0	False	0.0848585690516
40-15-76-1	40	15-760	yelaj	y e l a x	0.0	False	0.149466192171
40-15-77-1	40	15-770	talich’i	t a l i tʃ ʔ i	0.0	False	0.174295774648
40-15-78-1	40	15-780	y’ey	y ʔ e j	0.0	False	0.099609375
40-15-81-1	40	15-810	nichuyhat	n i tʃ u j h a t	0.0	True	0.0894039735099
40-15-82-1	40	15-820	ninchuyhata	n i n tʃ u j h a t a	0.0	False	0.0775862068966
40-15-83-1	40	15-830	tasey	t a s e j	0.0	False	0.0975
40-15-84-1	40	15-840	tamchoy	t a m tʃ o j	0.0	True	0.0842696629213
40-15-85-1	40	15-850	nichay’u	n i tʃ a j ʔ u	0.0	False	0.0858938547486
40-15-851-1	40	15-851	nichay’ukwe	n i tʃ a j ʔ u kʷ e	0.0	False	0.0901287553648
40-15-851-2	40	15-851	nichay’uhi	n i tʃ a j ʔ u h i	0.0	False	0.0901287553648
40-15-86-1	40	15-860	nitechojche	n i t e tʃ o x tʃ e	0.0	True	0.0994897959184
40-15-86-2	40	15-860	nitechojhi	n i t e tʃ o xʰ i	0.0	True	0.0994897959184
40-15-86-3	40	15-860	nitechojlhi	n i t e tʃ o x lˠ i	0.0	True	0.0994897959184
40-15-87-1	40	15-870	akojpho	a k o x pʰ o	0.0	False	0.13876146789
40-15-88-1	40	15-880	kuk’apho	k u k ʔ a pʰ o	0.0	False	0.133757961783
40-16-11-1	40	16-110	lahesek	l a h e s e k	0.0	False	0.399671052632
40-16-15-1	40	16-150	iselitej	i s e l i t e x	0.0	False	0.230392156863
40-16-23-1	40	16-230	akojlhi	a k o x lˠ i	0.0	False	0.181415929204
40-16-25-1	40	16-250	t’ischey	t ʔ i s tʃ e j	0.0	True	0.0581395348837
40-16-251-1	40	16-251	t’ischeya	t ʔ i s tʃ e j a	0.0	False	0.1375
40-16-26-1	40	16-260	yikuy	y i k u j	0.0	False	0.0426829268293
40-16-27-1	40	16-270	yihemin	y i h e m i n	0.0	False	0.153241650295
40-16-29-1	40	16-290	hits’e lach’alu	h i ts ʔ e # l a tʃ ʔ a l u	0.0	False	0.196132596685
40-16-29-2	40	16-290	hits’elhi elh	h i ts ʔ e lˠ i # e l̥	0.0	False	0.196132596685
40-16-3-1	40	16-300	tatsefwelej	t a ts e fʷ e l e x	0.0	False	0.18045112782
40-16-31-1	40	16-310	oytaj	o j t a x	0.0	False	0.12380952381
40-16-32-1	40	16-320	nitichunlhi	n i t i tʃ u n lˠ i	0.0	False	0.337370242215
40-16-33-1	40	16-330	nitichunlhi	n i t i tʃ u n lˠ i	0.0	False	0.145328719723
40-16-34-1	40	16-340	tawokoyej	t a w o k o j e x	0.0	False	0.269033674963
40-16-35-1	40	16-350	alitsajhu	a l i ts a xʰ u	0.0	False	0.3046875
40-16-37-1	40	16-370	tafwlhi	t a fʷ lˠ i	0.0	True	0.12915851272
40-16-38-1	40	16-380	tat’eti	t a t ʔ e t i	0.0	False	0.0625
40-16-39-1	40	16-390	y’ip	y ʔ i p	0.0	False	0.140718562874
40-16-39-2	40	16-390	t’onlhi	t ʔ o n lˠ i	0.0	False	0.140718562874
40-16-41-1	40	16-410	ilonlhi	i l o n lˠ i	0.0	False	0.109826589595
40-16-42-1	40	16-420	tawokwoylhi	t a w o kʷ o j lˠ i	0.0	False	0.216165413534
40-16-44-1	40	16-440	nicheyta’pe’	n i tʃ e j t a ʔ p e ʔ	0.0	False	0.286956521739
40-16-45-1	40	16-450	n’ofwel	n ʔ o fʷ e l	0.0	False	0.116666666667
40-16-48-1	40	16-480	lhichojlhi	lˠ i tʃ o x lˠ i	0.0	False	0.325301204819
40-16-51-1	40	16-510	atamkatej	a t a m k a t e x	0.0	False	0.2421875
40-16-52-1	40	16-520	t’enche	t ʔ e n tʃ e	0.0	False	0.284638554217
40-16-53-1	40	16-530	nuway	n u w a j	0.0	False	0.120879120879
40-16-54-1	40	16-540	tahumatnhan	t a h u m a t n̥ a n	0.0	False	0.358851674641
40-16-62-1	40	16-620	t’eynlo	t ʔ e j n l o	0.0	False	0.123794212219
40-16-622-1	40	16-622	iyaynhen	i j a j n̥ e n	0.0	False	0.143369175627
40-16-63-1	40	16-630	inihich’uya	i n i h i tʃ ʔ u j a	0.0	False	0.24449339207
40-16-65-1	40	16-650	omyekalelhoj	o m j e k a l e lˠ o x	0.0	False	0.212658227848
40-16-66-1	40	16-660	matche	m a t tʃ e	0.0	False	0.228571428571
40-16-67-1	40	16-670	ifweyenlhi	i fʷ e j e n lˠ i	0.0	False	0.0943396226415
40-16-69-1	40	16-690	hip’alhtsen	h i p ʔ a lˠ ts e n	0.0	False	0.342592592593
40-16-71-1	40	16-710	is	i s	0.0	True	0.107212475634
40-16-72-1	40	16-720	fwitsaj	fʷ i ts a x	0.0	False	0.0874558303887
40-16-73-1	40	16-730	is’alhuhu	i s ʔ a lˠ u h u	0.0	False	0.265695067265
40-16-74-1	40	16-740	kamata	k a m a t a	0.5	False	0.160642570281
40-16-74-2	40	16-740	nisa’alhuhu	n i s a ʔ a lˠ u h u	0.0	False	0.160642570281
40-16-76-1	40	16-760	tamenej	t a m e n e x	0.0	False	0.423398328691
40-16-77-1	40	16-770	witayej	w i t a j e x	0.0	False	0.191066997519
40-16-78-1	40	16-780	tamenej	t a m e n e x	0.0	False	0.324396782842
40-16-79-1	40	16-790	inokwiyej	i n o kʷ i j e x	0.0	False	0.196428571429
40-16-81-1	40	16-810	isilataj	i s i l a t a x	0.0	False	0.217028380634
40-16-82-1	40	16-820	kats’iya	k a ts ʔ i j a	0.0	False	0.249087591241
40-16-84-1	40	16-840	yihanej	y i h a n e x	0.0	False	0.229440789474
40-17-11-1	40	17-110	totichunhayaj	t o t i tʃ u n̥ a j a x	0.0	False	0.275061124694
40-17-13-1	40	17-130	tichunlhi	t i tʃ u n lˠ i	0.0	False	0.225118483412
40-17-14-1	40	17-140	tichunlhi	t i tʃ u n lˠ i	0.0	False	0.206131078224
40-17-15-1	40	17-150	yeneyche	y e n e j tʃ e	0.0	False	0.369897959184
40-17-16-1	40	17-160	yihanej	y i h a n e x	0.0	False	0.288348371911
40-17-17-1	40	17-170	yihanej	y i h a n e x	0.0	True	0.0666936135812
40-17-171-1	40	17-171	pajche yihanch’uya	p a x tʃ e # j i h a n tʃ ʔ u j a	0.0	False	0.224696356275
40-17-172-1	40	17-172	iten	i t e n	0.0	False	0.226744186047
40-17-18-1	40	17-180	nichotche	n i tʃ o t tʃ e	0.0	False	0.103346456693
40-17-19-1	40	17-190	totichunhayaj	t o t i tʃ u n̥ a j a x	0.0	False	0.493307839388
40-17-21-1	40	17-210	yihanhunhate	y i h a n̥ u n̥ a t e	0.0	False	0.220588235294
40-17-22-1	40	17-220	upa’	u p a ʔ	0.0	False	0.360619469027
40-17-23-1	40	17-230	amekwe	a m e kʷ e	0.0	False	0.160087719298
40-17-24-1	40	17-240	yihanej	y i h a n e x	0.0	False	0.259637188209
40-17-242-1	40	17-242	lhaichefwen	lˠ a i tʃ e fʷ e n	0.0	False	0.42209631728
40-17-25-1	40	17-250	ichefwen	i tʃ e fʷ e n	0.0	False	0.10251450677
40-17-26-1	40	17-260	lachefwenek	l a tʃ e fʷ e n e k	0.0	False	0.338888888889
40-17-27-1	40	17-270	mayistalu	m a j i s t a l u	1.0	False	0.512931034483
40-17-28-1	40	17-280	tochefwenyajw’et	t o tʃ e fʷ e n j a xʷ ʔ e t	0.0	False	0.690273037543
40-17-28-2	40	17-280	eskwelu	e s kʷ e l u	1.0	False	0.690273037543
40-17-31-1	40	17-310	yenhesecha	y e n̥ e s e tʃ a	0.0	False	0.137665198238
40-17-31-2	40	17-310	tichunche	t i tʃ u n tʃ e	0.0	False	0.137665198238
40-17-32-1	40	17-320	hip’ethat	h i p ʔ e tʰ a t	0.0	False	0.0708661417323
40-17-34-1	40	17-340	yikalelhoj	y i k a l e lˠ o x	0.0	False	0.302083333333
40-17-35-1	40	17-350	naknelhoja	n a k n e lˠ o x a	0.0	False	0.13875
40-17-36-1	40	17-360	katofwenyaja	k a t o fʷ e n j a x a	0.0	False	0.365625
40-17-37-1	40	17-370	matche	m a t tʃ e	0.0	False	0.325379609544
40-17-38-1	40	17-380	yithathu	y i tʰ a tʰ u	0.0	False	0.283783783784
40-17-42-1	40	17-420	mak toj tamenej	m a k # t o x # t a m e n e x	0.0	False	0.491183879093
40-17-43-1	40	17-430	nimatache	n i m a t a tʃ e	0.0	False	0.442857142857
40-17-44-1	40	17-440	titsefwana	t i ts e fʷ a n a	0.0	False	0.388157894737
40-17-441-1	40	17-441	yachaj	y a tʃ a x	0.0	False	0.362068965517
40-17-45-1	40	17-450	iwatlo	i w a t l o	0.0	False	0.289090909091
40-17-46-1	40	17-460	kathaya	k a tʰ a j a	0.0	False	0.367219917012
40-17-47-1	40	17-470	atha	a tʰ a	0.0	False	0.25
40-17-48-1	40	17-480	yelhta	y e lˠ t a	0.0	False	0.353535353535
40-17-51-1	40	17-510	wet	w e t	0.0	False	0.190959409594
40-17-52-1	40	17-520	latesej	l a t e s e x	0.0	False	0.354368932039
40-17-53-1	40	17-530	che	tʃ e	0.0	False	0.162295081967
40-17-54-1	40	17-540	wuyche	w u j tʃ e	0.0	False	0.39175257732
40-17-55-1	40	17-550	ha	h a	0.0	False	0.136363636364
40-17-56-1	40	17-560	ka	k a	0.5	False	0.159090909091
40-17-61-1	40	17-610	e’wuye	e ˀw u j e	0.0	False	0.0204280155642
40-17-62-1	40	17-620	ehote	e h o t e	0.0	False	0.0608108108108
40-17-63-1	40	17-630	ehote	e h o t e	0.0	False	0.0541666666667
40-17-64-1	40	17-640	at’ep	a t ʔ e p	0.0	True	0.0292397660819
40-17-65-1	40	17-650	e’ihinaji	e ʔ i h i n a x i	0.0	False	0.0473684210526
40-17-65-2	40	17-650	e’hotehlak	e ʔ h o t e h l a k	0.0	False	0.0473684210526
40-17-66-1	40	17-660	e’ihi	e ʔ i h i	0.0	False	0.00263157894737
40-17-67-1	40	17-670	at’e	a t ʔ e	0.0	False	0.0059880239521
40-17-68-1	40	17-680	at’e	a t ʔ e	0.0	True	0.0323741007194
40-17-69-1	40	17-690	ats’iyej	a ts ʔ i j e x	0.0	False	0.0051724137931
40-18-11-1	40	18-110	lapak	l a p a k	0.0	False	0.265171503958
40-18-12-1	40	18-120	t’ich’uylhi	t ʔ i tʃ ʔ u j lˠ i	0.0	False	0.056420233463
40-18-13-1	40	18-130	t’on	t ʔ o n	0.0	False	0.104651162791
40-18-15-1	40	18-150	isamsama	i s a m s a m a	0.0	False	0.157894736842
40-18-16-1	40	18-160	isamsama	i s a m s a m a	0.0	False	0.0945945945946
40-18-17-1	40	18-170	iwuposeta	i w u p o s e t a	0.0	False	0.142105263158
40-18-19-1	40	18-190	t’onlhi	t ʔ o n lˠ i	0.0	False	0.0379746835443
40-18-21-1	40	18-210	yomlhi	y o m lˠ i	0.0	False	0.0925373134328
40-18-211-1	40	18-211	ilej toj yomlhi	i l e x # t o x # j o m lˠ i	0.0	False	0.126373626374
40-18-22-1	40	18-220	yuk	y u k	0.0	True	0.0277264325323
40-18-22-2	40	18-220	fwelh	fʷ e l̥	0.0	True	0.0277264325323
40-18-221-1	40	18-221	yomey	y o m e j	0.0	False	0.137855579869
40-18-23-1	40	18-230	hatats’inhi	h a t a ts ʔ i n̥ i	0.0	False	0.0736607142857
40-18-24-1	40	18-240	lhomtes	lˠ o m t e s	0.0	False	0.306818181818
40-18-26-1	40	18-260	lhayhi	lˠ a j h i	0.0	False	0.2542997543
40-18-28-1	40	18-280	lhey	lˠ e j	0.0	True	0.0852272727273
40-18-31-1	40	18-310	tay’otna	t a j ʔ o t n a	0.0	False	0.131632653061
40-18-32-1	40	18-320	nichelhu	n i tʃ e lˠ u	0.0	False	0.216300940439
40-18-33-1	40	18-330	lhifwelh	lˠ i fʷ e l̥	0.0	False	0.364016736402
40-18-34-1	40	18-340	lhifwunlo’	lˠ i fʷ u n l o ʔ	0.0	False	0.365517241379
40-18-35-1	40	18-350	t’alha	t ʔ a lˠ a	0.0	False	0.0913043478261
40-18-36-1	40	18-360	ifwenhu	i fʷ e n̥ u	0.0	False	0.321428571429
40-18-37-1	40	18-370	hatachemhinlo’	h a t a tʃ e m̥ i n l o ʔ	0.0	False	0.200729927007
40-18-38-1	40	18-380	n’oyej	n ʔ o j e x	0.0	False	0.322207084469
40-18-39-1	40	18-390	iyeta	i j e t a	0.0	False	0.166666666667
40-18-41-1	40	18-410	t’ona	t ʔ o n a	0.0	False	0.109669811321
40-18-41-2	40	18-410	t’one	t ʔ o n e	0.0	False	0.109669811321
40-18-41-3	40	18-410	t’oney	t ʔ o n e j	0.0	False	0.109669811321
40-18-42-1	40	18-420	iwulheya	i w u lˠ e j a	0.0	False	0.0801526717557
40-18-43-1	40	18-430	ifwelhlhi	i fʷ e l̥ + l̥ i	0.0	False	0.235181644359
40-18-44-1	40	18-440	y’oytena	y ʔ o j t e n a	0.0	False	0.122448979592
40-18-45-1	40	18-450	lhichojlhi	lˠ i tʃ o x lˠ i	0.0	False	0.0769230769231
40-18-51-1	40	18-510	ilesayen	i l e s a j e n	0.0	False	0.288747346072
40-18-52-1	40	18-520	tawhiyej	t a w̥ i j e x	0.0	False	0.433544303797
40-18-56-1	40	18-560	papel	p a p e l	1.0	False	0.719524617997
40-18-61-1	40	18-610	liwulu	l i w u l u	1.0	False	0.62179685088
40-18-71-1	40	18-710	tofwulh	t o fʷ u l̥	0.0	False	0.332608695652
40-18-72-1	40	18-720	topem	t o p e m	0.0	False	0.394444444444
40-18-73-1	40	18-730	tofwulh	t o fʷ u l̥	0.0	False	0.46837944664
40-18-74-1	40	18-740	ch’’ilijtaj	tʃ <?> i l i x t a x	0.0	False	0.19696969697
40-18-74-2	40	18-740	tokato	t o k a t o	0.0	False	0.19696969697
40-19-11-1	40	19-110	pais	p a i s	1.0	False	0.480088495575
40-19-15-1	40	19-150	pwewulu	pʷ e w u l u	1.0	False	0.467567567568
40-19-15-2	40	19-150	hepey	h e p e j	0.0	False	0.467567567568
40-19-16-1	40	19-160	pwewulu	pʷ e w u l u	1.0	False	0.288718929254
40-19-16-2	40	19-160	hepey	h e p e j	0.0	False	0.288718929254
40-19-17-1	40	19-170	hunhat lakapes	h u n̥ a t # l a k a p e s	0.0	False	0.433012583272
40-19-21-1	40	19-210	wichi	w i tʃ i	0.0	False	0.378486055777
40-19-23-1	40	19-230	wichi lhayis	w i tʃ i # lˠ a j i s	0.0	False	0.448936170213
40-19-24-1	40	19-240	niyat	n i j a t	0.0	False	0.344481180061
40-19-25-1	40	19-250	totset	t o ts e t	0.0	False	0.244565217391
40-19-31-1	40	19-310	niyatej	n i j a t e x	0.0	False	0.37556561086
40-19-32-1	40	19-320	niyat	n i j a t	0.0	False	0.529069767442
40-19-33-1	40	19-330	niyat	n i j a t	0.0	False	0.320306362922
40-19-41-1	40	19-410	lawekw	l a w e kʷ	0.0	False	0.383413461538
40-19-42-1	40	19-420	tokwenek	t o kʷ e n e k	0.0	False	0.378571428571
40-19-43-1	40	19-430	tokawu	t o k a w u	0.0	False	0.355769230769
40-19-44-1	40	19-440	ninahyayej mayek	n i n a h j a j e x # m a j e k	0.0	False	0.25
40-19-45-1	40	19-450	icheta	i tʃ e t a	0.0	False	0.421532846715
40-19-46-1	40	19-460	iwuyey	i w u j e j	0.0	False	0.113100848256
40-19-47-1	40	19-470	iwainhej	i w a i n̥ e x	0.0	False	0.258928571429
40-19-51-1	40	19-510	topunfwa	t o p u n fʷ a	0.0	False	0.413385826772
40-19-51-2	40	19-510	amigo	a m i g o	1.0	False	0.413385826772
40-19-52-1	40	19-520	totayfwa	t o t a j fʷ a	0.0	False	0.445652173913
40-19-55-1	40	19-550	tolhejkanhi	t o lˠ e x k a n̥ i	0.0	False	0.222
40-19-56-1	40	19-560	tokasiyak	t o k a s i j a k	0.0	False	0.26267281106
40-19-58-1	40	19-580	tach’uta	t a tʃ ʔ u t a	0.0	False	0.218579234973
40-19-61-1	40	19-610	tokey	t o k e j	0.0	False	0.466292134831
40-19-62-1	40	19-620	totol’eyaj	t o t o l ʔ e j a x	0.0	False	0.184322033898
40-19-65-1	40	19-650	hiw’en	h i w ʔ e n	0.0	False	0.0754716981132
40-19-72-1	40	19-720	towahyenhay	t o w a h j e n̥ a j	0.0	False	0.348360655738
40-20-11-1	40	20-110	tol’ey	t o l ʔ e j	0.0	False	0.132352941176
40-20-13-1	40	20-130	katshayaj	k a tsʰ a j a x	0.0	False	0.341205211726
40-20-14-1	40	20-140	totamsek	t o t a m s e k	0.0	False	0.38961038961
40-20-15-1	40	20-150	nifwutaj	n i fʷ u t a x	0.0	False	0.562765957447
40-20-17-1	40	20-170	sip’o	s i p ʔ o	0.0	False	0.577181208054
40-20-17-2	40	20-170	sulhtawu	s u lˠ t a w u	1.0	False	0.577181208054
40-20-21-1	40	20-210	letses	l e ts e s	0.0	False	0.33950617284
40-20-22-1	40	20-220	tot’ajnhat	t o t ʔ a x n̥ a t	0.0	False	0.369020501139
40-20-22-2	40	20-220	lach’e	l a tʃ ʔ e	0.0	False	0.369020501139
40-20-23-1	40	20-230	tofwumti	t o fʷ u m t i	0.0	False	0.314102564103
40-20-23-2	40	20-230	tokawuma	t o k a w u m a	1.0	False	0.314102564103
40-20-24-1	40	20-240	toch’ohe’	t o tʃ ʔ o h e ʔ	0.0	False	0.157534246575
40-20-25-1	40	20-250	lutek	l u t e k	0.0	False	0.191358024691
40-20-26-1	40	20-260	tohen	t o h e n	0.0	False	0.253048780488
40-20-27-1	40	20-270	lakatnhat	l a k a t n̥ a t	0.0	False	0.445945945946
40-20-28-1	40	20-280	alhetaj	a lˠ e t a x	0.0	False	0.590909090909
40-20-31-1	40	20-310	lakatshayajput	l a k a tsʰ a j a x p u t	0.0	False	0.37
40-20-33-1	40	20-330	lhetekhi	lˠ e t e kʰ i	0.0	False	0.363636363636
40-20-41-1	40	20-410	yikalhi	y i k a lˠ i	0.0	False	0.326923076923
40-20-42-1	40	20-420	tatoy	t a t o j	0.0	False	0.223880597015
40-20-43-1	40	20-430	ineya	i n e j a	0.0	False	0.326388888889
40-20-45-1	40	20-450	yihonlhi	y i h o n lˠ i	0.0	False	0.126811594203
40-20-47-1	40	20-470	tonaytsek	t o n a j ts e k	0.0	False	0.392857142857
40-20-471-1	40	20-471	walia	w a l i a	1.0	False	0.432291666667
40-20-51-1	40	20-510	w’ahatkut	w ʔ a h a t k u t	0.0	False	0.178571428571
40-20-52-1	40	20-520	timek	t i m e k	0.0	False	0.184931506849
40-20-53-1	40	20-530	timekt’ak	t i m e k t ʔ a k	0.0	False	0.252155172414
40-20-54-1	40	20-540	hutanaj	h u t a n a x	0.0	False	0.263157894737
40-20-56-1	40	20-560	tokonek	t o k o n e k	0.0	False	0.153488372093
40-20-61-1	40	20-610	chel	tʃ e l	0.0	False	0.0952088452088
40-20-62-1	40	20-620	tiyoj	t i j o x	0.0	False	0.0927750410509
40-20-63-1	40	20-630	yomet	y o m e t	0.0	False	0.158407798538
40-20-64-1	40	20-640	timek	t i m e k	0.0	False	0.235494880546
40-20-65-1	40	20-650	tsuklhi	ts u k lˠ i	0.0	False	0.0574712643678
40-21-11-1	40	21-110	ley	l e j	1.0	False	0.630136986301
40-21-15-1	40	21-150	tribunales	t r i b u n a l e s	1.0	False	0.547210300429
40-21-18-1	40	21-180	jwes	xʷ e s	1.0	False	0.544871794872
40-21-23-1	40	21-230	testiwu	t e s t i w u	1.0	False	0.576388888889
40-21-31-1	40	21-310	titsefwanaj	t i ts e fʷ a n a x	0.0	False	0.359550561798
40-21-34-1	40	21-340	tip’alhtsen	t i p ʔ a lˠ ts e n	0.0	False	0.19397993311
40-21-35-1	40	21-350	lham toj tamenej	lˠ a m # t o x # t a m e n e x	0.0	False	0.355128205128
40-21-36-1	40	21-360	lhajlatesa	lˠ a x l a t e s a	0.0	False	0.312138728324
40-21-39-1	40	21-390	tonaintsekhi	t o n a i n ts e kʰ i	0.0	False	0.510204081633
40-21-42-1	40	21-420	tolonek	t o l o n e k	0.0	False	0.140425531915
40-21-46-1	40	21-460	tiwenhu	t i w e n̥ u	0.0	False	0.128424657534
40-21-51-1	40	21-510	iskat	i s k a t	0.0	False	0.130637636081
40-21-52-1	40	21-520	malewu	m a l e w u	0.75	False	0.173267326733
40-22-12-1	40	22-120	lius	l i u s	1.0	False	0.365853658537
40-22-13-1	40	22-130	tohesew’et	t o h e s e w ʔ e t	0.0	False	0.616438356164
40-22-14-1	40	22-140	altal	a l t a l	1.0	False	0.686440677966
40-22-15-1	40	22-150	totw’ayhat	t o t wˀ a j h a t	0.0	False	0.363095238095
40-22-16-1	40	22-160	iwutenecha	i w u t e n e tʃ a	0.0	False	0.252808988764
40-22-17-1	40	22-170	iwut’alhyaja	i w u t ʔ a lˠ j a x a	0.0	False	0.379310344828
40-22-18-1	40	22-180	pastul	p a s t u l	1.0	False	0.621495327103
40-22-18-2	40	22-180	tohesewu	t o h e s e w u	0.0	False	0.621495327103
40-22-19-1	40	22-190	t’amajchet	t ʔ a m a x tʃ e t	0.0	False	0.286480686695
40-22-22-1	40	22-220	iwulhometa	i w u lˠ o m e t a	0.0	False	0.584615384615
40-22-23-1	40	22-230	takopfwaya	t a k o p fʷ a j a	0.0	False	0.289473684211
40-22-24-1	40	22-240	ithate lhomet toj ni’isa	i tʰ a t e # lˠ o m e t # t o x # n i ʔ i s a	0.0	False	0.168604651163
40-22-26-1	40	22-260	lhicheyhat	lˠ i tʃ e j h a t	0.0	False	0.295275590551
40-22-37-1	40	22-370	toch’’ayaj	t o tʃ <?> a j a x	0.0	False	0.375
40-22-42-1	40	22-420	iwelanhat mayek	i w e l a n̥ a t # m a j e k	0.0	False	0.336021505376
40-22-43-1	40	22-430	hayawe	h a j a w e	0.0	False	0.230243161094
40-22-47-1	40	22-470	tolhahwu	t o lˠ a hʷ u	0.0	False	0.350746268657
40-23-1-1	40	23-100	laliu	l a l i u	1.0	False	
40-23-1-2	40	23-100	yomlhintaj	y o m lˠ i n t a x	0.0	False	
40-23-11-1	40	23-110	telewisiun	t e l e w i s i u n	1.0	False	
40-23-12-1	40	23-120	telefwu	t e l e fʷ u	1.0	False	
40-23-135-1	40	23-135	mutu	m u t u	1.0	False	
40-23-14-1	40	23-140	wej itoj	w e x # i t o x	0.0	False	
40-23-15-1	40	23-150	kuliktiwu	k u l i k t i w u	1.0	False	
40-23-15-2	40	23-150	kuliktiwulhos	k u l i k t i w u lˠ o s	0.0	False	
40-23-16-1	40	23-160	wiy’otaj	w i j ʔ o t a x	0.0	False	
40-23-175-1	40	23-175	pila	p i l a	1.0	False	
40-23-2-1	40	23-200	uspital	u s p i t a l	1.0	False	
40-23-21-1	40	23-210	enfwelmela	e n fʷ e l m e l a	1.0	False	
40-23-22-1	40	23-220	pastiya	p a s t i j a	1.0	False	
40-23-23-1	40	23-230	kanu indisiun	k a n u # i n d i s i u n	1.0	False	
40-23-5-1	40	23-500	kots’i	k o ts ʔ i	0.0	False	
40-23-51-1	40	23-510	toleshekhi	t o l e s h e kʰ i	0.0	False	
40-23-52-1	40	23-520	y’amekwhi	y ʔ a m e kʷ + h i	0.0	False	
40-23-53-1	40	23-530	kultsun	k u l ts u n	1.0	False	
40-23-3-1	40	23-300	niyat	n i j a t	0.0	False	
40-23-31-1	40	23-310	niyat	n i j a t	0.0	False	
40-23-32-1	40	23-320	niyat	n i j a t	0.0	False	
40-23-33-1	40	23-330	sulhtawu	s u lˠ t a w u	1.0	False	
40-23-34-1	40	23-340	karne	k a r n e	1.0	False	
40-23-37-1	40	23-370	tolonek	t o l o n e k	0.0	False	
40-23-38-1	40	23-380	wutasiun	w u t a s i u n	1.0	False	
40-23-41-1	40	23-410	estampiya	e s t a m p i j a	1.0	False	
